sefer	perek	pasuk	ref	hebrew_word_or_phrase	clean_hebrew_no_nikud	source_translation_metsudah	alternate_translation	secondary_translation_koren	source_id	source_version_title	source_license	source_preference	requires_attribution	shoresh	prefixes	suffixes	tense	part_of_speech	dikduk_feature	skill_primary	skill_secondary	skill_id	zekelman_standard	difficulty_level	question_allowed	question_type_allowed	blocked_question_types	runtime_allowed	protected_preview_allowed	reviewed_bank_allowed	extraction_review_status	review_notes	uncertainty_reason	source_files_used
Bereishis	1	24	Bereishis 1:24	וַיֹּאמֶר אֱלֹקִים	ויאמר אלקים	Elohim said, Let the earth bring forth living creatures, each of its kind, animals [of pasture], creeping things, and beasts of the earth, each to its kind. And it was so.	and Hashem said	And God said, Let the earth bring forth living creatures after their kind, cattle, and creeping things, and beasts of the earth after their kind: and it was so.	sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	Metsudah Chumash, Metsudah Publications, 2009; Linear Chumash Translation for Most Parshiyos in Torah	CC-BY; trusted_teacher_source	primary_preferred_translation_source	true							phrase_translation	translation_context	phrase_translation			needs_review		all_until_yossi_extraction_accuracy_and_future_question_gate	false	false	false	pending_yossi_extraction_accuracy_pass	Deterministically built from existing trusted source-derived extraction plus Metsudah/Koren translation context; pending Yossi extraction-accuracy review. This is not runtime approval or question approval.	Yossi extraction-accuracy review pending; morphology fields, Zekelman standard mapping, difficulty, and question-type eligibility are not safely row-level consolidated yet. Source PDF text layer was noisy; phrase alignment needs Yossi extraction review.	data/curriculum_extraction/normalized/batch_002_linear_chumash_bereishis_1_6_to_2_3_pasuk_segments.jsonl; data/curriculum_extraction/raw_sources/batch_002/linear_chumash_bereishis_1_6_to_2_3_cleaned.md; 7984C_b_01409_pshat_of_torah.pdf; data/source_texts/translations/sefaria/bereishis_english_metsudah.jsonl; data/source_texts/translations/sefaria/bereishis_english_koren.jsonl
Bereishis	1	24	Bereishis 1:24	תּוֹצֵא הָאָרֶץ	תוצא הארץ	Elohim said, Let the earth bring forth living creatures, each of its kind, animals [of pasture], creeping things, and beasts of the earth, each to its kind. And it was so.	the land should bring out	And God said, Let the earth bring forth living creatures after their kind, cattle, and creeping things, and beasts of the earth after their kind: and it was so.	sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	Metsudah Chumash, Metsudah Publications, 2009; Linear Chumash Translation for Most Parshiyos in Torah	CC-BY; trusted_teacher_source	primary_preferred_translation_source	true							phrase_translation	translation_context	phrase_translation			needs_review		all_until_yossi_extraction_accuracy_and_future_question_gate	false	false	false	pending_yossi_extraction_accuracy_pass	Deterministically built from existing trusted source-derived extraction plus Metsudah/Koren translation context; pending Yossi extraction-accuracy review. This is not runtime approval or question approval.	Yossi extraction-accuracy review pending; morphology fields, Zekelman standard mapping, difficulty, and question-type eligibility are not safely row-level consolidated yet. Source PDF text layer was noisy; phrase alignment needs Yossi extraction review.	data/curriculum_extraction/normalized/batch_002_linear_chumash_bereishis_1_6_to_2_3_pasuk_segments.jsonl; data/curriculum_extraction/raw_sources/batch_002/linear_chumash_bereishis_1_6_to_2_3_cleaned.md; 7984C_b_01409_pshat_of_torah.pdf; data/source_texts/translations/sefaria/bereishis_english_metsudah.jsonl; data/source_texts/translations/sefaria/bereishis_english_koren.jsonl
Bereishis	1	24	Bereishis 1:24	נֶפֶשׁ חַיָּה לְמִינָהּ	נפש חיה למינה	Elohim said, Let the earth bring forth living creatures, each of its kind, animals [of pasture], creeping things, and beasts of the earth, each to its kind. And it was so.	a live soul for (the continuation of) its type	And God said, Let the earth bring forth living creatures after their kind, cattle, and creeping things, and beasts of the earth after their kind: and it was so.	sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	Metsudah Chumash, Metsudah Publications, 2009; Linear Chumash Translation for Most Parshiyos in Torah	CC-BY; trusted_teacher_source	primary_preferred_translation_source	true							phrase_translation	translation_context	phrase_translation			needs_review		all_until_yossi_extraction_accuracy_and_future_question_gate	false	false	false	pending_yossi_extraction_accuracy_pass	Deterministically built from existing trusted source-derived extraction plus Metsudah/Koren translation context; pending Yossi extraction-accuracy review. This is not runtime approval or question approval.	Yossi extraction-accuracy review pending; morphology fields, Zekelman standard mapping, difficulty, and question-type eligibility are not safely row-level consolidated yet. Source PDF text layer was noisy; phrase alignment needs Yossi extraction review.	data/curriculum_extraction/normalized/batch_002_linear_chumash_bereishis_1_6_to_2_3_pasuk_segments.jsonl; data/curriculum_extraction/raw_sources/batch_002/linear_chumash_bereishis_1_6_to_2_3_cleaned.md; 7984C_b_01409_pshat_of_torah.pdf; data/source_texts/translations/sefaria/bereishis_english_metsudah.jsonl; data/source_texts/translations/sefaria/bereishis_english_koren.jsonl
Bereishis	1	24	Bereishis 1:24	בְּהֵמָה וָרֶמֶשׂ וְחַיְתוֹ אֶרֶץ לְמִינָהּ	בהמה ורמש וחיתו ארץ למינה	Elohim said, Let the earth bring forth living creatures, each of its kind, animals [of pasture], creeping things, and beasts of the earth, each to its kind. And it was so.	domestic animals and creepers and wild animals of the land for (the continuation of) its type	And God said, Let the earth bring forth living creatures after their kind, cattle, and creeping things, and beasts of the earth after their kind: and it was so.	sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	Metsudah Chumash, Metsudah Publications, 2009; Linear Chumash Translation for Most Parshiyos in Torah	CC-BY; trusted_teacher_source	primary_preferred_translation_source	true							phrase_translation	translation_context	phrase_translation			needs_review		all_until_yossi_extraction_accuracy_and_future_question_gate	false	false	false	pending_yossi_extraction_accuracy_pass	Deterministically built from existing trusted source-derived extraction plus Metsudah/Koren translation context; pending Yossi extraction-accuracy review. This is not runtime approval or question approval.	Yossi extraction-accuracy review pending; morphology fields, Zekelman standard mapping, difficulty, and question-type eligibility are not safely row-level consolidated yet. Source PDF text layer was noisy; phrase alignment needs Yossi extraction review.	data/curriculum_extraction/normalized/batch_002_linear_chumash_bereishis_1_6_to_2_3_pasuk_segments.jsonl; data/curriculum_extraction/raw_sources/batch_002/linear_chumash_bereishis_1_6_to_2_3_cleaned.md; 7984C_b_01409_pshat_of_torah.pdf; data/source_texts/translations/sefaria/bereishis_english_metsudah.jsonl; data/source_texts/translations/sefaria/bereishis_english_koren.jsonl
Bereishis	1	24	Bereishis 1:24	וַיְהִי כֵן	ויהי כן	Elohim said, Let the earth bring forth living creatures, each of its kind, animals [of pasture], creeping things, and beasts of the earth, each to its kind. And it was so.	and it was so	And God said, Let the earth bring forth living creatures after their kind, cattle, and creeping things, and beasts of the earth after their kind: and it was so.	sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	Metsudah Chumash, Metsudah Publications, 2009; Linear Chumash Translation for Most Parshiyos in Torah	CC-BY; trusted_teacher_source	primary_preferred_translation_source	true							phrase_translation	translation_context	phrase_translation			needs_review		all_until_yossi_extraction_accuracy_and_future_question_gate	false	false	false	pending_yossi_extraction_accuracy_pass	Deterministically built from existing trusted source-derived extraction plus Metsudah/Koren translation context; pending Yossi extraction-accuracy review. This is not runtime approval or question approval.	Yossi extraction-accuracy review pending; morphology fields, Zekelman standard mapping, difficulty, and question-type eligibility are not safely row-level consolidated yet. Source PDF text layer was noisy; phrase alignment needs Yossi extraction review.	data/curriculum_extraction/normalized/batch_002_linear_chumash_bereishis_1_6_to_2_3_pasuk_segments.jsonl; data/curriculum_extraction/raw_sources/batch_002/linear_chumash_bereishis_1_6_to_2_3_cleaned.md; 7984C_b_01409_pshat_of_torah.pdf; data/source_texts/translations/sefaria/bereishis_english_metsudah.jsonl; data/source_texts/translations/sefaria/bereishis_english_koren.jsonl
Bereishis	1	25	Bereishis 1:25	וַיַּעַשׂ אֱלֹקִים	ויעש אלקים	And thus Elohim made the beasts of the earth, each of its kind, the animals [of pasture] each of its kind, and everything that creeps on the ground, each of its kind, and Elohim saw that it was good.	and Hashem made	And God made the beasts of the earth after their kind, and cattle after their kind, and everything that creeps on the earth after its kind: and God saw that it was good.	sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	Metsudah Chumash, Metsudah Publications, 2009; Linear Chumash Translation for Most Parshiyos in Torah	CC-BY; trusted_teacher_source	primary_preferred_translation_source	true							phrase_translation	translation_context	phrase_translation			needs_review		all_until_yossi_extraction_accuracy_and_future_question_gate	false	false	false	pending_yossi_extraction_accuracy_pass	Deterministically built from existing trusted source-derived extraction plus Metsudah/Koren translation context; pending Yossi extraction-accuracy review. This is not runtime approval or question approval.	Yossi extraction-accuracy review pending; morphology fields, Zekelman standard mapping, difficulty, and question-type eligibility are not safely row-level consolidated yet. Source PDF text layer was noisy; phrase alignment needs Yossi extraction review.	data/curriculum_extraction/normalized/batch_002_linear_chumash_bereishis_1_6_to_2_3_pasuk_segments.jsonl; data/curriculum_extraction/raw_sources/batch_002/linear_chumash_bereishis_1_6_to_2_3_cleaned.md; 7984C_b_01409_pshat_of_torah.pdf; data/source_texts/translations/sefaria/bereishis_english_metsudah.jsonl; data/source_texts/translations/sefaria/bereishis_english_koren.jsonl
Bereishis	1	25	Bereishis 1:25	אֶת חַיַּת הָאָרֶץ לְמִינָהּ	את חית הארץ למינה	And thus Elohim made the beasts of the earth, each of its kind, the animals [of pasture] each of its kind, and everything that creeps on the ground, each of its kind, and Elohim saw that it was good.	the wild animals of the land for (the continuation of) its type	And God made the beasts of the earth after their kind, and cattle after their kind, and everything that creeps on the earth after its kind: and God saw that it was good.	sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	Metsudah Chumash, Metsudah Publications, 2009; Linear Chumash Translation for Most Parshiyos in Torah	CC-BY; trusted_teacher_source	primary_preferred_translation_source	true							phrase_translation	translation_context	phrase_translation			needs_review		all_until_yossi_extraction_accuracy_and_future_question_gate	false	false	false	pending_yossi_extraction_accuracy_pass	Deterministically built from existing trusted source-derived extraction plus Metsudah/Koren translation context; pending Yossi extraction-accuracy review. This is not runtime approval or question approval.	Yossi extraction-accuracy review pending; morphology fields, Zekelman standard mapping, difficulty, and question-type eligibility are not safely row-level consolidated yet. Source PDF text layer was noisy; phrase alignment needs Yossi extraction review.	data/curriculum_extraction/normalized/batch_002_linear_chumash_bereishis_1_6_to_2_3_pasuk_segments.jsonl; data/curriculum_extraction/raw_sources/batch_002/linear_chumash_bereishis_1_6_to_2_3_cleaned.md; 7984C_b_01409_pshat_of_torah.pdf; data/source_texts/translations/sefaria/bereishis_english_metsudah.jsonl; data/source_texts/translations/sefaria/bereishis_english_koren.jsonl
Bereishis	1	25	Bereishis 1:25	וְאֶת הַבְּהֵמָה לְמִינָהּ	ואת הבהמה למינה	And thus Elohim made the beasts of the earth, each of its kind, the animals [of pasture] each of its kind, and everything that creeps on the ground, each of its kind, and Elohim saw that it was good.	and the domestic animals for (the continuation of) its type	And God made the beasts of the earth after their kind, and cattle after their kind, and everything that creeps on the earth after its kind: and God saw that it was good.	sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	Metsudah Chumash, Metsudah Publications, 2009; Linear Chumash Translation for Most Parshiyos in Torah	CC-BY; trusted_teacher_source	primary_preferred_translation_source	true							phrase_translation	translation_context	phrase_translation			needs_review		all_until_yossi_extraction_accuracy_and_future_question_gate	false	false	false	pending_yossi_extraction_accuracy_pass	Deterministically built from existing trusted source-derived extraction plus Metsudah/Koren translation context; pending Yossi extraction-accuracy review. This is not runtime approval or question approval.	Yossi extraction-accuracy review pending; morphology fields, Zekelman standard mapping, difficulty, and question-type eligibility are not safely row-level consolidated yet. Source PDF text layer was noisy; phrase alignment needs Yossi extraction review.	data/curriculum_extraction/normalized/batch_002_linear_chumash_bereishis_1_6_to_2_3_pasuk_segments.jsonl; data/curriculum_extraction/raw_sources/batch_002/linear_chumash_bereishis_1_6_to_2_3_cleaned.md; 7984C_b_01409_pshat_of_torah.pdf; data/source_texts/translations/sefaria/bereishis_english_metsudah.jsonl; data/source_texts/translations/sefaria/bereishis_english_koren.jsonl
Bereishis	1	25	Bereishis 1:25	וְאֵת כָּל רֶמֶשׂ הָאֲדָמָה לְמִינֵהוּ	ואת כל רמש האדמה למינהו	And thus Elohim made the beasts of the earth, each of its kind, the animals [of pasture] each of its kind, and everything that creeps on the ground, each of its kind, and Elohim saw that it was good.	and all the creepers of the ground for (the continuation of) its type	And God made the beasts of the earth after their kind, and cattle after their kind, and everything that creeps on the earth after its kind: and God saw that it was good.	sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	Metsudah Chumash, Metsudah Publications, 2009; Linear Chumash Translation for Most Parshiyos in Torah	CC-BY; trusted_teacher_source	primary_preferred_translation_source	true							phrase_translation	translation_context	phrase_translation			needs_review		all_until_yossi_extraction_accuracy_and_future_question_gate	false	false	false	pending_yossi_extraction_accuracy_pass	Deterministically built from existing trusted source-derived extraction plus Metsudah/Koren translation context; pending Yossi extraction-accuracy review. This is not runtime approval or question approval.	Yossi extraction-accuracy review pending; morphology fields, Zekelman standard mapping, difficulty, and question-type eligibility are not safely row-level consolidated yet. Source PDF text layer was noisy; phrase alignment needs Yossi extraction review.	data/curriculum_extraction/normalized/batch_002_linear_chumash_bereishis_1_6_to_2_3_pasuk_segments.jsonl; data/curriculum_extraction/raw_sources/batch_002/linear_chumash_bereishis_1_6_to_2_3_cleaned.md; 7984C_b_01409_pshat_of_torah.pdf; data/source_texts/translations/sefaria/bereishis_english_metsudah.jsonl; data/source_texts/translations/sefaria/bereishis_english_koren.jsonl
Bereishis	1	25	Bereishis 1:25	וַיַּרְא אֱלֹקִים כִּי טוֹב	וירא אלקים כי טוב	And thus Elohim made the beasts of the earth, each of its kind, the animals [of pasture] each of its kind, and everything that creeps on the ground, each of its kind, and Elohim saw that it was good.	and Hashem saw that it was good (to continue as such)	And God made the beasts of the earth after their kind, and cattle after their kind, and everything that creeps on the earth after its kind: and God saw that it was good.	sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	Metsudah Chumash, Metsudah Publications, 2009; Linear Chumash Translation for Most Parshiyos in Torah	CC-BY; trusted_teacher_source	primary_preferred_translation_source	true							phrase_translation	translation_context	phrase_translation			needs_review		all_until_yossi_extraction_accuracy_and_future_question_gate	false	false	false	pending_yossi_extraction_accuracy_pass	Deterministically built from existing trusted source-derived extraction plus Metsudah/Koren translation context; pending Yossi extraction-accuracy review. This is not runtime approval or question approval.	Yossi extraction-accuracy review pending; morphology fields, Zekelman standard mapping, difficulty, and question-type eligibility are not safely row-level consolidated yet. Source PDF text layer was noisy; phrase alignment needs Yossi extraction review.	data/curriculum_extraction/normalized/batch_002_linear_chumash_bereishis_1_6_to_2_3_pasuk_segments.jsonl; data/curriculum_extraction/raw_sources/batch_002/linear_chumash_bereishis_1_6_to_2_3_cleaned.md; 7984C_b_01409_pshat_of_torah.pdf; data/source_texts/translations/sefaria/bereishis_english_metsudah.jsonl; data/source_texts/translations/sefaria/bereishis_english_koren.jsonl
