sefer	perek	pasuk	ref	hebrew_word_or_phrase	clean_hebrew_no_nikud	source_translation_metsudah	alternate_translation	secondary_translation_koren	source_id	source_version_title	source_license	source_preference	requires_attribution	shoresh	prefixes	suffixes	tense	part_of_speech	dikduk_feature	skill_primary	skill_secondary	skill_id	zekelman_standard	difficulty_level	question_allowed	question_type_allowed	blocked_question_types	runtime_allowed	protected_preview_allowed	reviewed_bank_allowed	extraction_review_status	review_notes	uncertainty_reason	source_files_used
Bereishis	1	6	Bereishis 1:6	וַיֹּאמֶר אֱלֹקִים	ויאמר אלקים	Elohim said, Let there be a canopy in the midst of the waters, and let it divide between waters and waters.	and Hashem said	And God said, Let there be a firmament in the midst of the waters, and let it divide water from water.	sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	Metsudah Chumash, Metsudah Publications, 2009; Linear Chumash Translation for Most Parshiyos in Torah	CC-BY; trusted_teacher_source	primary_preferred_translation_source	true							phrase_translation	translation_context	phrase_translation			needs_review		all_until_yossi_extraction_accuracy_and_future_question_gate	false	false	false	yossi_extraction_verified	Yossi confirmed extraction accuracy for this source-to-skill row. This is not question approval or runtime approval.	Extraction accuracy verified by Yossi for this source-to-skill row; morphology fields, Zekelman standard mapping, difficulty, and question-type eligibility are not safely row-level consolidated yet. Source PDF text layer was noisy, but Yossi confirmed phrase/source alignment for this slice.	data/curriculum_extraction/normalized/batch_002_linear_chumash_bereishis_1_6_to_2_3_pasuk_segments.jsonl; data/curriculum_extraction/raw_sources/batch_002/linear_chumash_bereishis_1_6_to_2_3_cleaned.md; 7984C_b_01409_pshat_of_torah.pdf; data/source_texts/translations/sefaria/bereishis_english_metsudah.jsonl; data/source_texts/translations/sefaria/bereishis_english_koren.jsonl
Bereishis	1	6	Bereishis 1:6	יְהִי רָקִיעַ	יהי רקיע	Elohim said, Let there be a canopy in the midst of the waters, and let it divide between waters and waters.	there should be a spread	And God said, Let there be a firmament in the midst of the waters, and let it divide water from water.	sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	Metsudah Chumash, Metsudah Publications, 2009; Linear Chumash Translation for Most Parshiyos in Torah	CC-BY; trusted_teacher_source	primary_preferred_translation_source	true							phrase_translation	translation_context	phrase_translation			needs_review		all_until_yossi_extraction_accuracy_and_future_question_gate	false	false	false	yossi_extraction_verified	Yossi confirmed extraction accuracy for this source-to-skill row. This is not question approval or runtime approval.	Extraction accuracy verified by Yossi for this source-to-skill row; morphology fields, Zekelman standard mapping, difficulty, and question-type eligibility are not safely row-level consolidated yet. Source PDF text layer was noisy, but Yossi confirmed phrase/source alignment for this slice.	data/curriculum_extraction/normalized/batch_002_linear_chumash_bereishis_1_6_to_2_3_pasuk_segments.jsonl; data/curriculum_extraction/raw_sources/batch_002/linear_chumash_bereishis_1_6_to_2_3_cleaned.md; 7984C_b_01409_pshat_of_torah.pdf; data/source_texts/translations/sefaria/bereishis_english_metsudah.jsonl; data/source_texts/translations/sefaria/bereishis_english_koren.jsonl
Bereishis	1	6	Bereishis 1:6	בְּתוֹךְ הַמָּיִם	בתוך המים	Elohim said, Let there be a canopy in the midst of the waters, and let it divide between waters and waters.	in middle of the water	And God said, Let there be a firmament in the midst of the waters, and let it divide water from water.	sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	Metsudah Chumash, Metsudah Publications, 2009; Linear Chumash Translation for Most Parshiyos in Torah	CC-BY; trusted_teacher_source	primary_preferred_translation_source	true							phrase_translation	translation_context	phrase_translation			needs_review		all_until_yossi_extraction_accuracy_and_future_question_gate	false	false	false	yossi_extraction_verified	Yossi confirmed extraction accuracy for this source-to-skill row. This is not question approval or runtime approval.	Extraction accuracy verified by Yossi for this source-to-skill row; morphology fields, Zekelman standard mapping, difficulty, and question-type eligibility are not safely row-level consolidated yet. Source PDF text layer was noisy, but Yossi confirmed phrase/source alignment for this slice.	data/curriculum_extraction/normalized/batch_002_linear_chumash_bereishis_1_6_to_2_3_pasuk_segments.jsonl; data/curriculum_extraction/raw_sources/batch_002/linear_chumash_bereishis_1_6_to_2_3_cleaned.md; 7984C_b_01409_pshat_of_torah.pdf; data/source_texts/translations/sefaria/bereishis_english_metsudah.jsonl; data/source_texts/translations/sefaria/bereishis_english_koren.jsonl
Bereishis	1	6	Bereishis 1:6	וִיהִי מַבְדִּיל	ויהי מבדיל	Elohim said, Let there be a canopy in the midst of the waters, and let it divide between waters and waters.	and it should be a separator	And God said, Let there be a firmament in the midst of the waters, and let it divide water from water.	sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	Metsudah Chumash, Metsudah Publications, 2009; Linear Chumash Translation for Most Parshiyos in Torah	CC-BY; trusted_teacher_source	primary_preferred_translation_source	true							phrase_translation	translation_context	phrase_translation			needs_review		all_until_yossi_extraction_accuracy_and_future_question_gate	false	false	false	yossi_extraction_verified	Yossi confirmed extraction accuracy for this source-to-skill row. This is not question approval or runtime approval.	Extraction accuracy verified by Yossi for this source-to-skill row; morphology fields, Zekelman standard mapping, difficulty, and question-type eligibility are not safely row-level consolidated yet. Source PDF text layer was noisy, but Yossi confirmed phrase/source alignment for this slice.	data/curriculum_extraction/normalized/batch_002_linear_chumash_bereishis_1_6_to_2_3_pasuk_segments.jsonl; data/curriculum_extraction/raw_sources/batch_002/linear_chumash_bereishis_1_6_to_2_3_cleaned.md; 7984C_b_01409_pshat_of_torah.pdf; data/source_texts/translations/sefaria/bereishis_english_metsudah.jsonl; data/source_texts/translations/sefaria/bereishis_english_koren.jsonl
Bereishis	1	6	Bereishis 1:6	בֵּין מַיִם לָמָיִם	בין מים למים	Elohim said, Let there be a canopy in the midst of the waters, and let it divide between waters and waters.	between (some of the) water to the (rest of the) water	And God said, Let there be a firmament in the midst of the waters, and let it divide water from water.	sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	Metsudah Chumash, Metsudah Publications, 2009; Linear Chumash Translation for Most Parshiyos in Torah	CC-BY; trusted_teacher_source	primary_preferred_translation_source	true							phrase_translation	translation_context	phrase_translation			needs_review		all_until_yossi_extraction_accuracy_and_future_question_gate	false	false	false	yossi_extraction_verified	Yossi confirmed extraction accuracy for this source-to-skill row. This is not question approval or runtime approval.	Extraction accuracy verified by Yossi for this source-to-skill row; morphology fields, Zekelman standard mapping, difficulty, and question-type eligibility are not safely row-level consolidated yet. Source PDF text layer was noisy, but Yossi confirmed phrase/source alignment for this slice.	data/curriculum_extraction/normalized/batch_002_linear_chumash_bereishis_1_6_to_2_3_pasuk_segments.jsonl; data/curriculum_extraction/raw_sources/batch_002/linear_chumash_bereishis_1_6_to_2_3_cleaned.md; 7984C_b_01409_pshat_of_torah.pdf; data/source_texts/translations/sefaria/bereishis_english_metsudah.jsonl; data/source_texts/translations/sefaria/bereishis_english_koren.jsonl
Bereishis	1	7	Bereishis 1:7	וַיַּעַשׂ אֱלֹקִים אֶת הָרָקִיעַ	ויעש אלקים את הרקיע	Elohim made the canopy, and divided the waters which were beneath the canopy, from the waters which were above the canopy, and it was so.	and Hashem made the spread	And God made the firmament, and divided the waters which were under the firmament from the waters which were above the firmament: and it was so.	sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	Metsudah Chumash, Metsudah Publications, 2009; Linear Chumash Translation for Most Parshiyos in Torah	CC-BY; trusted_teacher_source	primary_preferred_translation_source	true							phrase_translation	translation_context	phrase_translation			needs_review		all_until_yossi_extraction_accuracy_and_future_question_gate	false	false	false	yossi_extraction_verified	Yossi confirmed extraction accuracy for this source-to-skill row. This is not question approval or runtime approval.	Extraction accuracy verified by Yossi for this source-to-skill row; morphology fields, Zekelman standard mapping, difficulty, and question-type eligibility are not safely row-level consolidated yet. Source PDF text layer was noisy, but Yossi confirmed phrase/source alignment for this slice.	data/curriculum_extraction/normalized/batch_002_linear_chumash_bereishis_1_6_to_2_3_pasuk_segments.jsonl; data/curriculum_extraction/raw_sources/batch_002/linear_chumash_bereishis_1_6_to_2_3_cleaned.md; 7984C_b_01409_pshat_of_torah.pdf; data/source_texts/translations/sefaria/bereishis_english_metsudah.jsonl; data/source_texts/translations/sefaria/bereishis_english_koren.jsonl
Bereishis	1	7	Bereishis 1:7	וַיַּבְדֵּל	ויבדל	Elohim made the canopy, and divided the waters which were beneath the canopy, from the waters which were above the canopy, and it was so.	and he (the spread) separated	And God made the firmament, and divided the waters which were under the firmament from the waters which were above the firmament: and it was so.	sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	Metsudah Chumash, Metsudah Publications, 2009; Linear Chumash Translation for Most Parshiyos in Torah	CC-BY; trusted_teacher_source	primary_preferred_translation_source	true							phrase_translation	translation_context	phrase_translation			needs_review		all_until_yossi_extraction_accuracy_and_future_question_gate	false	false	false	yossi_extraction_verified	Yossi confirmed extraction accuracy for this source-to-skill row. This is not question approval or runtime approval.	Extraction accuracy verified by Yossi for this source-to-skill row; morphology fields, Zekelman standard mapping, difficulty, and question-type eligibility are not safely row-level consolidated yet. Source PDF text layer was noisy, but Yossi confirmed phrase/source alignment for this slice.	data/curriculum_extraction/normalized/batch_002_linear_chumash_bereishis_1_6_to_2_3_pasuk_segments.jsonl; data/curriculum_extraction/raw_sources/batch_002/linear_chumash_bereishis_1_6_to_2_3_cleaned.md; 7984C_b_01409_pshat_of_torah.pdf; data/source_texts/translations/sefaria/bereishis_english_metsudah.jsonl; data/source_texts/translations/sefaria/bereishis_english_koren.jsonl
Bereishis	1	7	Bereishis 1:7	בֵּין הַמַּיִם אֲשֶׁר מִתַּחַת לָרָקִיעַ	בין המים אשר מתחת לרקיע	Elohim made the canopy, and divided the waters which were beneath the canopy, from the waters which were above the canopy, and it was so.	between the water that (is) from under to the spread	And God made the firmament, and divided the waters which were under the firmament from the waters which were above the firmament: and it was so.	sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	Metsudah Chumash, Metsudah Publications, 2009; Linear Chumash Translation for Most Parshiyos in Torah	CC-BY; trusted_teacher_source	primary_preferred_translation_source	true							phrase_translation	translation_context	phrase_translation			needs_review		all_until_yossi_extraction_accuracy_and_future_question_gate	false	false	false	yossi_extraction_verified	Yossi confirmed extraction accuracy for this source-to-skill row. This is not question approval or runtime approval.	Extraction accuracy verified by Yossi for this source-to-skill row; morphology fields, Zekelman standard mapping, difficulty, and question-type eligibility are not safely row-level consolidated yet. Source PDF text layer was noisy, but Yossi confirmed phrase/source alignment for this slice.	data/curriculum_extraction/normalized/batch_002_linear_chumash_bereishis_1_6_to_2_3_pasuk_segments.jsonl; data/curriculum_extraction/raw_sources/batch_002/linear_chumash_bereishis_1_6_to_2_3_cleaned.md; 7984C_b_01409_pshat_of_torah.pdf; data/source_texts/translations/sefaria/bereishis_english_metsudah.jsonl; data/source_texts/translations/sefaria/bereishis_english_koren.jsonl
Bereishis	1	7	Bereishis 1:7	וּבֵין הַמַּיִם אֲשֶׁר מֵעַל לָרָקִיעַ	ובין המים אשר מעל לרקיע	Elohim made the canopy, and divided the waters which were beneath the canopy, from the waters which were above the canopy, and it was so.	and between the water that (is) from on to the spread	And God made the firmament, and divided the waters which were under the firmament from the waters which were above the firmament: and it was so.	sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	Metsudah Chumash, Metsudah Publications, 2009; Linear Chumash Translation for Most Parshiyos in Torah	CC-BY; trusted_teacher_source	primary_preferred_translation_source	true							phrase_translation	translation_context	phrase_translation			needs_review		all_until_yossi_extraction_accuracy_and_future_question_gate	false	false	false	yossi_extraction_verified	Yossi confirmed extraction accuracy for this source-to-skill row. This is not question approval or runtime approval.	Extraction accuracy verified by Yossi for this source-to-skill row; morphology fields, Zekelman standard mapping, difficulty, and question-type eligibility are not safely row-level consolidated yet. Source PDF text layer was noisy, but Yossi confirmed phrase/source alignment for this slice.	data/curriculum_extraction/normalized/batch_002_linear_chumash_bereishis_1_6_to_2_3_pasuk_segments.jsonl; data/curriculum_extraction/raw_sources/batch_002/linear_chumash_bereishis_1_6_to_2_3_cleaned.md; 7984C_b_01409_pshat_of_torah.pdf; data/source_texts/translations/sefaria/bereishis_english_metsudah.jsonl; data/source_texts/translations/sefaria/bereishis_english_koren.jsonl
Bereishis	1	7	Bereishis 1:7	וַיְהִי כֵן	ויהי כן	Elohim made the canopy, and divided the waters which were beneath the canopy, from the waters which were above the canopy, and it was so.	and it was so	And God made the firmament, and divided the waters which were under the firmament from the waters which were above the firmament: and it was so.	sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	Metsudah Chumash, Metsudah Publications, 2009; Linear Chumash Translation for Most Parshiyos in Torah	CC-BY; trusted_teacher_source	primary_preferred_translation_source	true							phrase_translation	translation_context	phrase_translation			needs_review		all_until_yossi_extraction_accuracy_and_future_question_gate	false	false	false	yossi_extraction_verified	Yossi confirmed extraction accuracy for this source-to-skill row. This is not question approval or runtime approval.	Extraction accuracy verified by Yossi for this source-to-skill row; morphology fields, Zekelman standard mapping, difficulty, and question-type eligibility are not safely row-level consolidated yet. Source PDF text layer was noisy, but Yossi confirmed phrase/source alignment for this slice.	data/curriculum_extraction/normalized/batch_002_linear_chumash_bereishis_1_6_to_2_3_pasuk_segments.jsonl; data/curriculum_extraction/raw_sources/batch_002/linear_chumash_bereishis_1_6_to_2_3_cleaned.md; 7984C_b_01409_pshat_of_torah.pdf; data/source_texts/translations/sefaria/bereishis_english_metsudah.jsonl; data/source_texts/translations/sefaria/bereishis_english_koren.jsonl
